Asset,Date,Min temperature,Max temperature,Solar exposure,Rainfall ,Raining period
Glendale,31/01/2022,21.3,24.7,25.5,1.6,1
Glendale,1/02/2022,21.6,31.3,23.5,0,
Glendale,2/02/2022,21.8,22.6,3.4,0,
Glendale,3/02/2022,17.6,21.4,11.3,36,1
Glendale,4/02/2022,15.6,21.9,18,19.6,1
Glendale,5/02/2022,15.9,22.7,22.1,5.2,1
Glendale,6/02/2022,18.3,22.9,17,0,
Glendale,7/02/2022,17.7,23.5,19.9,10.2,1
Glendale,8/02/2022,16.9,24.1,17.6,3.4,1
Glendale,9/02/2022,16.6,29.3,28.2,0,
Glendale,10/02/2022,18.8,28.7,27.2,0,
Glendale,11/02/2022,20.9,24.7,13.6,0,
Glendale,12/02/2022,17.4,24,15.9,21,1
Glendale,13/02/2022,20.1,24.5,16.9,0,
Glendale,14/02/2022,18.9,25.8,25,0,
Glendale,15/02/2022,20.9,25.6,25.1,0,
Glendale,16/02/2022,21.4,26.1,,0,
Glendale,17/02/2022,18.6,29.8,26.7,0,
Glendale,18/02/2022,19.5,27.2,27,9,1
Glendale,19/02/2022,21.8,24.4,15.1,0,
Glendale,20/02/2022,19.1,27.9,24.9,4.6,1
Glendale,21/02/2022,20.9,32.9,20,0,
Glendale,22/02/2022,21.8,24.4,12,1.6,1
Glendale,23/02/2022,20.9,25.2,21,7,1
Glendale,24/02/2022,22.5,23.4,6.5,0,
Glendale,25/02/2022,22.1,24.8,18.2,3,1
Glendale,26/02/2022,19.9,23.1,8.8,4,1
Glendale,27/02/2022,20.2,24.2,13.7,5,1
Glendale,28/02/2022,20.1,24.3,12,1.2,1
Glendale,1/03/2022,20.1,22.8,8.6,17.4,1
Glendale,2/03/2022,19.7,23.1,14.4,25.2,1
Glendale,3/03/2022,20.5,23.6,6,22.6,1
Glendale,4/03/2022,20.6,25.2,19,28.6,1
Glendale,5/03/2022,21.8,26,14.3,0.8,1
Glendale,6/03/2022,20.6,25.1,15.8,8.6,1
Glendale,7/03/2022,21.3,26,11.7,13.6,1
Glendale,8/03/2022,21.7,25.4,6.4,0,
Glendale,9/03/2022,19,23.3,9.9,17.8,1
Glendale,10/03/2022,17.3,21.7,19.5,0,
Glendale,11/03/2022,17.6,24,18.7,0,
Glendale,12/03/2022,18.2,25,14.2,0,
Glendale,13/03/2022,17.4,24.6,13.5,0.2,1
Glendale,14/03/2022,18.6,24.5,21,0,
Glendale,15/03/2022,20.3,24.9,17.8,0.6,1
Glendale,16/03/2022,19.3,25.2,19.6,2.6,1
Glendale,17/03/2022,20,25.7,18.6,0,
Glendale,18/03/2022,21.3,26.3,20.6,0,
Glendale,19/03/2022,19.6,24.1,8.3,10,1
Glendale,20/03/2022,18.4,23.9,21.1,0,
Glendale,21/03/2022,19.2,23.5,15.4,0,
Glendale,22/03/2022,16.1,27.3,21.3,0,
Glendale,23/03/2022,19.1,25.6,12.5,0,
Glendale,24/03/2022,18.9,22.6,4,21,1
Glendale,25/03/2022,18.1,24.4,13.4,20.8,1
Glendale,26/03/2022,17.6,23.2,11.1,0,
Glendale,27/03/2022,18.4,22.4,6.5,5,1
Glendale,28/03/2022,19.5,24.5,10.4,4.1,1
Glendale,29/03/2022,20.4,23.4,9,27.8,1
Glendale,30/03/2022,20.3,23.6,11.6,28.2,1
Glendale,31/03/2022,17.6,22,12,26,1
Glendale,1/04/2022,15.2,19.1,12.3,10.4,1
Glendale,2/04/2022,15.8,23.3,13,0.2,1
Glendale,3/04/2022,14.1,25,15,0,
Glendale,4/04/2022,17.1,27.1,18.9,0,
Glendale,5/04/2022,15.5,25.6,18.8,0,
Glendale,6/04/2022,18.3,22.8,17,0,
Glendale,7/04/2022,19.1,22.1,6.9,0,
Glendale,8/04/2022,18.5,23.9,12.1,69,1
Glendale,9/04/2022,18.9,23.1,14.5,8.2,1
Glendale,10/04/2022,18.3,24.3,16.5,3.4,1
Glendale,11/04/2022,16.9,27.1,17.4,0,
Glendale,12/04/2022,,22.6,14.5,1,1
Glendale,13/04/2022,15.8,21.5,10.2,25.2,1
Glendale,14/04/2022,17,22.6,15.8,23,1
Glendale,15/04/2022,14.5,23.5,14.4,0,
Glendale,16/04/2022,15.5,24.6,15.9,0,
Glendale,17/04/2022,14.6,24.2,16.5,0,
Glendale,18/04/2022,15.6,26.6,16.6,0,
Glendale,19/04/2022,16.9,25.8,16.1,0,
Glendale,20/04/2022,16,24.3,16,0,
Glendale,21/04/2022,13.7,22.1,15.5,0,
Glendale,22/04/2022,17.2,21.6,7.1,17.6,1
Glendale,23/04/2022,16.6,21.2,11.5,0,
Glendale,24/04/2022,15.9,21.7,11.8,22,1
Glendale,25/04/2022,15.2,21.3,11.5,0,
Glendale,26/04/2022,16.2,20.7,7.7,0,
Glendale,27/04/2022,17.4,22.9,6.8,0,
Glendale,28/04/2022,18.6,25.1,12.5,0,
Glendale,29/04/2022,18.2,25.2,14.5,,
Glendale,30/04/2022,19,22.2,3.5,,
Glendale,1/05/2022,14,21.1,12.5,,
Glendale,2/05/2022,14.2,23.1,11.1,,
Glendale,3/05/2022,13.8,23.2,14,,
Glendale,4/05/2022,13.7,25.3,14.3,,
Glendale,5/05/2022,16.7,24.5,8.8,,
Glendale,6/05/2022,14.4,21.2,14.1,8.6,5
Glendale,7/05/2022,9.9,18.2,13,0,
Glendale,8/05/2022,10.3,21.2,13.9,0,
Glendale,9/05/2022,10.5,19.9,11.6,0,
Glendale,10/05/2022,13.9,21.3,10.4,3.6,1
Glendale,11/05/2022,17.2,20.9,6.2,8.2,1
Glendale,12/05/2022,17.5,20.8,5.4,17.6,1
Glendale,13/05/2022,18.9,20.4,5.2,0,
Glendale,14/05/2022,18.4,26,11,0,
Glendale,15/05/2022,17.4,22.7,6.6,3.6,1
Glendale,16/05/2022,16.5,24.4,13,0,
Glendale,17/05/2022,13.3,22.6,12.9,0,
Glendale,18/05/2022,10.4,20.1,12.8,0,
Glendale,19/05/2022,9.3,18.4,11.4,0,
Glendale,20/05/2022,12.8,18.9,5.7,0,
Glendale,21/05/2022,13.2,18.9,5.2,21,1
Glendale,22/05/2022,14.6,19.1,6.3,10.2,1
Glendale,23/05/2022,13.4,18.2,10.3,15.2,1
Glendale,24/05/2022,13.6,18.1,10.1,18.4,1
Glendale,25/05/2022,11,19.9,10.8,8.6,1
Glendale,26/05/2022,12,20.9,12.2,0,
Glendale,27/05/2022,11.4,21.5,11.9,0,
Glendale,28/05/2022,12.7,21,10,0,
Glendale,29/05/2022,10.7,19.2,12,0,
Glendale,30/05/2022,9.7,18.1,10.4,0,
Glendale,31/05/2022,8.6,17.3,10.7,7.6,1
Glendale,1/06/2022,9.6,15.8,11.8,0,
Glendale,2/06/2022,8,15.1,8.2,0,
Glendale,3/06/2022,7.2,14,7.2,0,
Glendale,4/06/2022,8.5,16.5,11.6,0,
Glendale,5/06/2022,9,16.7,9.2,0,
Glendale,6/06/2022,10.6,16,11.6,0,
Glendale,7/06/2022,9,16.8,11.3,0,
Glendale,8/06/2022,7.8,16.3,11.5,0,
Glendale,9/06/2022,7.4,15.9,11.5,0,
Glendale,10/06/2022,9,18.1,11.4,0,
Glendale,11/06/2022,8.9,17.8,11.4,0,
Glendale,12/06/2022,8.9,18.4,11.4,0,
Glendale,13/06/2022,8.4,17.7,11.3,0,
Glendale,14/06/2022,6.5,18.7,11.3,0,
Glendale,15/06/2022,7.7,19.3,11.3,0,
Glendale,16/06/2022,11.4,20.3,11.3,0,
Glendale,17/06/2022,10,19.3,11.3,0,
Glendale,18/06/2022,12.4,16.7,8.3,0,
Glendale,19/06/2022,12.5,17.5,8.5,,
Glendale,20/06/2022,12.9,18.3,9.9,20,2
Glendale,21/06/2022,8.6,19.7,11.1,0.6,1
Glendale,22/06/2022,10.3,19.6,11.3,0,
Glendale,23/06/2022,8.2,17.8,11.2,0,
Glendale,24/06/2022,9.2,19.2,11.1,0,
Glendale,25/06/2022,12.1,20.1,11.4,0,
Glendale,26/06/2022,10.4,20.5,11.2,0,
Glendale,27/06/2022,9.5,16.1,10,0,
Glendale,28/06/2022,9.1,16.2,7.1,3.2,1
Glendale,29/06/2022,8.7,16.3,8.7,0,
Glendale,30/06/2022,10.4,18.3,9.6,0,
Green Hills,1/01/2021,20.4,25.1,18.4,11.2,1
Green Hills,2/01/2021,18.9,26.6,21.3,0.2,1
Green Hills,3/01/2021,19,27.8,14.7,7,1
Green Hills,4/01/2021,19.7,28.8,9.4,1,1
Green Hills,5/01/2021,18.2,31,25.9,1.2,1
Green Hills,6/01/2021,19.4,28.5,18,0.2,1
Green Hills,7/01/2021,19.1,23.1,26.4,4.2,1
Green Hills,8/01/2021,17.4,24.4,30.2,0,1
Green Hills,9/01/2021,15.5,25.6,31.4,0,1
Green Hills,10/01/2021,16.5,26.7,30.3,0,1
Green Hills,11/01/2021,16,27.7,31.2,0,1
Green Hills,12/01/2021,14.7,28.1,24.6,0,1
Green Hills,13/01/2021,14.9,28.8,29,0.4,1
Green Hills,14/01/2021,16.1,29.9,31,0,1
Green Hills,15/01/2021,19.6,34,28.7,0,1
Green Hills,16/01/2021,17.4,29.5,27.7,0,1
Green Hills,17/01/2021,12.9,28,30.7,0,1
Green Hills,18/01/2021,16.1,27.9,30.6,0,1
Green Hills,19/01/2021,16,30.7,30.5,0,1
Green Hills,20/01/2021,18.9,23.6,30.1,0,1
Green Hills,21/01/2021,15.6,27.5,29.2,0,1
Green Hills,22/01/2021,14.6,29.5,27.3,0,1
Green Hills,23/01/2021,13.9,30.8,29.8,0,1
Green Hills,24/01/2021,14.4,30.1,26.7,0,1
Green Hills,25/01/2021,15.2,30.9,24.6,0,1
Green Hills,26/01/2021,16.1,32.5,2.5,0,1
Green Hills,27/01/2021,18.2,31.3,24.5,7.2,1
Green Hills,28/01/2021,21.4,30,5.9,0,1
Green Hills,29/01/2021,20.7,27,4.7,5.4,1
Green Hills,30/01/2021,19.9,29,17.7,18.6,1
Green Hills,31/01/2021,20.2,30.8,28.6,0.2,1
Green Hills,1/02/2021,19.3,28.7,15,0,1
Green Hills,2/02/2021,15.7,28.1,28.6,21.8,1
Green Hills,3/02/2021,15.7,28,24.4,0,1
Green Hills,4/02/2021,15.8,29.3,21.6,0,1
Green Hills,5/02/2021,15.5,30.1,10.7,1.2,1
Green Hills,6/02/2021,16.2,29.8,23.2,88.2,1
Green Hills,7/02/2021,20.6,30.6,28.2,0,1
Green Hills,8/02/2021,17.8,28,23,0,1
Green Hills,9/02/2021,16.4,25.5,23,0,1
Green Hills,10/02/2021,16,22.3,27,0,1
Green Hills,11/02/2021,17,26.7,27.1,0,1
Green Hills,12/02/2021,12.1,30.1,5.8,0,1
Green Hills,13/02/2021,18.7,23.9,26.6,7.4,1
Green Hills,14/02/2021,18.7,26.9,24.6,0,1
Green Hills,15/02/2021,16.2,26.1,27,0,1
Green Hills,16/02/2021,18.3,27.7,23.8,0,1
Green Hills,17/02/2021,16.8,25.4,19,0,1
Green Hills,18/02/2021,17.5,26.8,26.5,0,1
Green Hills,19/02/2021,19.1,25.6,24.7,0,1
Green Hills,20/02/2021,19.6,26.1,25.4,0,1
Green Hills,21/02/2021,20.4,24.6,24.5,0,1
Green Hills,22/02/2021,18.2,31.4,25.8,7.2,1
Green Hills,23/02/2021,20.8,24.9,22,0,1
Green Hills,24/02/2021,18.5,24.4,20.4,0,1
Green Hills,25/02/2021,18.6,29.3,13.3,0,1
Green Hills,26/02/2021,18.5,30.5,25,0.8,1
Green Hills,27/02/2021,20.9,24.8,21,0,1
Green Hills,28/02/2021,19.3,30.5,24.6,0,1
Green Hills,1/03/2021,19.2,30.8,24.4,0,1
Green Hills,2/03/2021,17.5,28.8,24.2,0,1
Green Hills,3/03/2021,18.4,25.5,22.7,0,1
Green Hills,4/03/2021,17.3,25.8,23.8,0,1
Green Hills,5/03/2021,13.4,30,23.6,0,1
Green Hills,6/03/2021,18,25.9,23.4,0,1
Green Hills,7/03/2021,16.8,26.6,21.9,0,1
Green Hills,8/03/2021,16.8,29.9,14.9,0,1
Green Hills,9/03/2021,17.1,31.2,21.9,0,1
Green Hills,10/03/2021,16.9,27.8,22,0,1
Green Hills,11/03/2021,19.6,25,5.5,0,1
Green Hills,12/03/2021,18.6,28.5,16.1,5.2,1
Green Hills,13/03/2021,18.7,29.5,18.3,0.2,1
Green Hills,14/03/2021,18.5,32.4,14.5,6.8,1
Green Hills,15/03/2021,17,22.4,21.6,0,1
Green Hills,16/03/2021,15.5,24.8,15.9,0.2,1
Green Hills,17/03/2021,17.9,22,11,0,1
Green Hills,18/03/2021,17.5,20.4,16.3,0,1
Green Hills,19/03/2021,18.5,21,18,0.2,1
Green Hills,20/03/2021,17.1,25.3,11.7,0.2,1
Green Hills,21/03/2021,19.7,21.2,7.5,3,1
Green Hills,22/03/2021,18.5,19.5,5.5,1.6,1
Green Hills,23/03/2021,17.8,22,4.6,22,1
Green Hills,24/03/2021,17.2,29.9,4.3,11.6,1
Green Hills,25/03/2021,13.6,29.3,11.7,9.8,1
Green Hills,26/03/2021,12.8,27.4,16.8,5.4,1
Green Hills,27/03/2021,15.9,28.4,9.9,0,1
Green Hills,28/03/2021,13.8,28.8,15.2,1.6,1
Green Hills,29/03/2021,15.6,26.3,18.5,0,1
Green Hills,30/03/2021,13.5,24.9,17.6,0,1
Green Hills,31/03/2021,14.3,24.5,18.4,0.6,1
Green Hills,1/04/2021,14,25.5,18.4,1.4,1
Green Hills,2/04/2021,14.2,26.6,18.1,0,1
Green Hills,3/04/2021,14.4,26.7,18,1.4,1
Green Hills,4/04/2021,15.2,23.7,17,0,1
Green Hills,5/04/2021,17.3,26.5,17.5,1,1
Green Hills,6/04/2021,17.8,26.6,17.2,0,1
Green Hills,7/04/2021,18,24.8,10.7,0.6,1
Green Hills,8/04/2021,18.2,24.3,17,0.4,1
Green Hills,9/04/2021,13.9,29.4,13.3,0,1
Green Hills,10/04/2021,13.7,30.4,5.2,1,1
Green Hills,11/04/2021,10.2,25.4,9.6,5.2,1
Green Hills,12/04/2021,4.5,21.5,16.3,0.2,1
Green Hills,13/04/2021,7,23.8,15.7,0,1
Green Hills,14/04/2021,7,27.8,4.7,0,1
Green Hills,15/04/2021,11,28.4,15.5,0,1
Green Hills,16/04/2021,11.6,25.2,15.6,0,1
Green Hills,17/04/2021,15.1,18.2,15.4,0,1
Green Hills,18/04/2021,10.7,22.7,15,0,1
Green Hills,19/04/2021,9.1,24.2,14.5,0,1
Green Hills,20/04/2021,9.6,25.4,11.7,0,1
Green Hills,21/04/2021,,25,14.2,2,1
Green Hills,22/04/2021,6.1,23,7.1,0,1
Green Hills,23/04/2021,5,22.3,10.6,0,1
Green Hills,24/04/2021,6.4,24,13.1,0.2,1
Green Hills,25/04/2021,8.7,23.7,14.1,0,1
Green Hills,26/04/2021,9.3,23.8,14,0,1
Green Hills,27/04/2021,9.9,24.6,13.8,0,1
Green Hills,28/04/2021,10.4,24.4,13.6,0,1
Green Hills,29/04/2021,9.1,24.3,13.5,0,1
Green Hills,30/04/2021,10.4,23.4,13.3,0,1
Green Hills,1/05/2021,12.6,23.9,12.3,0,1
Green Hills,2/05/2021,12.3,22.5,11.1,0,1
Green Hills,3/05/2021,12.8,24.1,7.4,0,1
Green Hills,4/05/2021,12.9,25,5.3,14.2,1
Green Hills,5/05/2021,10.6,18.9,9.9,12.2,1
Green Hills,6/05/2021,14,23.8,7.3,0,1
Green Hills,7/05/2021,13.3,26.1,11.9,0,1
Green Hills,8/05/2021,16.1,26.7,10.7,0,1
Green Hills,9/05/2021,15.5,20.5,11.7,0,1
Green Hills,10/05/2021,12.6,25,4.2,0,1
Green Hills,11/05/2021,9.9,24,5.4,31.6,1
Green Hills,12/05/2021,11.9,22.4,10.1,10.8,1
Green Hills,13/05/2021,12.4,24,7.6,0,1
Green Hills,14/05/2021,,24.4,8.6,1.4,1
Green Hills,15/05/2021,5.4,21.3,6.5,2.8,1
Green Hills,16/05/2021,5.3,20.1,8.4,0.2,1
Green Hills,17/05/2021,1.6,20.2,5.3,0,1
Green Hills,18/05/2021,,21.2,11.6,0,1
Green Hills,19/05/2021,,22.5,11.4,0.2,1
Green Hills,20/05/2021,6.6,23.2,10.6,0,1
Green Hills,21/05/2021,,21.4,11.3,0.2,1
Green Hills,22/05/2021,12.5,21.7,11.2,0,1
Green Hills,23/05/2021,8.4,22.1,11.2,0,1
Green Hills,24/05/2021,9.8,21.5,10.5,0,1
Green Hills,25/05/2021,11.2,21.7,10.5,0,1
Green Hills,26/05/2021,,24,5,23.8,1
Green Hills,27/05/2021,5.6,20.6,5.9,0.2,1
Green Hills,28/05/2021,3.7,19.3,10.8,0,1
Green Hills,29/05/2021,9.8,18.8,10.8,0,1
Green Hills,30/05/2021,11.2,19.5,10.7,0.2,1
Green Hills,31/05/2021,,20.9,10.7,0,1
Green Hills,1/06/2021,6.2,22.6,7.4,0,1
Green Hills,2/06/2021,,21.5,8.7,0,1
Green Hills,3/06/2021,7.7,18.8,5,7.4,1
Green Hills,4/06/2021,5.7,22.3,5.5,2.4,1
Green Hills,5/06/2021,3.8,19.2,9.4,0.8,1
Green Hills,6/06/2021,2.7,19.2,6.3,0,1
Green Hills,7/06/2021,4.7,20.7,9.3,1.6,1
Green Hills,8/06/2021,3,18.6,5.7,0,1
Green Hills,9/06/2021,7.5,,4.7,7.8,1
Green Hills,10/06/2021,1.7,15.2,9.3,7.6,1
Green Hills,11/06/2021,1.2,18.9,6.8,0,1
Green Hills,12/06/2021,1.5,19.9,1.9,5.6,1
Green Hills,13/06/2021,0.3,19.7,3.9,0.2,1
Green Hills,14/06/2021,3.7,18.9,7,0,1
Green Hills,15/06/2021,4.4,19.8,7.3,0.6,1
Green Hills,16/06/2021,3.6,22.5,6.7,0,1
Green Hills,17/06/2021,6,21.2,5.2,16.8,1
Green Hills,18/06/2021,0.7,20.7,7.2,3.2,1
Green Hills,19/06/2021,8.7,21.2,10.1,0.4,1
Green Hills,20/06/2021,13,19.8,10.2,0,1
Green Hills,21/06/2021,8.4,16.2,10.1,0,1
Green Hills,22/06/2021,7.1,19.5,9.8,0,1
Green Hills,23/06/2021,8.1,20.6,4.3,0,1
Green Hills,24/06/2021,8.8,17.4,3.9,57.2,1
Green Hills,25/06/2021,9.5,19.1,4.8,9.2,1
Green Hills,26/06/2021,4.1,19.9,5.4,19.6,1
Green Hills,27/06/2021,1.5,19.1,6.8,1,1
Green Hills,28/06/2021,4.5,20.3,10.3,0.4,1
Green Hills,29/06/2021,6.6,19.7,10.3,0,1
Green Hills,30/06/2021,9.8,19.9,7.7,0.2,1
Green Hills,1/07/2021,9,17.5,5.9,10.2,1
Green Hills,2/07/2021,11.4,21.1,6.2,2.4,1
Green Hills,3/07/2021,12.1,16,5.4,2.4,1
Green Hills,4/07/2021,6.6,18.6,5.1,5,1
Green Hills,5/07/2021,4.4,17.1,9.2,4.4,1
Green Hills,6/07/2021,3,19,6.5,0,1
Green Hills,7/07/2021,3.8,19.2,9.4,0,1
Green Hills,8/07/2021,5.4,19,10,0.2,1
Green Hills,9/07/2021,,17,7.6,0,1
Green Hills,10/07/2021,3.9,18.7,10.4,0.2,1
Green Hills,11/07/2021,,19.3,10.8,0,1
Green Hills,12/07/2021,6.2,19.4,8.6,0,1
Green Hills,13/07/2021,5.3,20.9,9.2,0,1
Green Hills,14/07/2021,4.3,14.9,2.6,0.6,1
Green Hills,15/07/2021,6.6,24.5,6.7,9.4,1
Green Hills,16/07/2021,9.1,21.2,5.4,15.8,1
Green Hills,17/07/2021,13.6,19.5,4.6,34.4,1
Green Hills,18/07/2021,,20.6,5.6,17.4,1
Green Hills,19/07/2021,2.4,19.2,5,0.2,1
Green Hills,20/07/2021,0.2,18.7,4.1,10.8,1
Green Hills,21/07/2021,3.2,17.2,11.5,11.4,1
Green Hills,22/07/2021,2.7,19,11.2,0,1
Green Hills,23/07/2021,5.7,17.1,3.9,1,1
Green Hills,24/07/2021,3.3,21.6,5.5,5.6,1
Green Hills,25/07/2021,4.4,18.8,6.2,19.6,1
Green Hills,26/07/2021,5.1,21.9,7,24.6,1
Green Hills,27/07/2021,2.6,21.4,12,3,1
Green Hills,28/07/2021,0.8,26.8,3.6,2,1
Green Hills,29/07/2021,,20.9,9.7,10.2,1
Green Hills,30/07/2021,1.8,20.5,11.8,0,1
Green Hills,31/07/2021,1.2,23.4,9.5,0.8,1
Green Hills,1/08/2021,4.9,30.2,5.1,2,1
Green Hills,2/08/2021,10.9,20.2,12.8,1,1
Green Hills,3/08/2021,13.6,22.4,6.2,8,1
Green Hills,4/08/2021,6.5,18.6,5.5,12.8,1
Green Hills,5/08/2021,4.6,21.5,5.7,2.4,1
Green Hills,6/08/2021,3,20.5,8.4,0.2,1
Green Hills,7/08/2021,3.2,21.6,8.7,0.8,1
Green Hills,8/08/2021,4.8,20.1,12.6,0,1
Green Hills,9/08/2021,,19.6,10.9,3.2,1
Green Hills,10/08/2021,7.1,21.9,13.7,0,1
Green Hills,11/08/2021,4.1,23.5,10.8,0,1
Green Hills,12/08/2021,6.6,26.4,11.6,6.2,1
Green Hills,13/08/2021,13.4,20.5,12,0,1
Green Hills,14/08/2021,7.1,21,13.9,0.6,1
Green Hills,15/08/2021,6.9,23.9,10.3,0.2,1
Green Hills,16/08/2021,3.2,24.2,8.7,0.2,1
Green Hills,17/08/2021,1.5,20.7,13.4,0,1
Green Hills,18/08/2021,5.8,20.9,14.8,0.2,1
Green Hills,19/08/2021,5.3,22.1,14.6,0,1
Green Hills,20/08/2021,6.6,25,12.3,1.2,1
Green Hills,21/08/2021,5.1,23.3,13.4,1.2,1
Green Hills,22/08/2021,7.6,25.9,15.3,0.4,1
Green Hills,23/08/2021,11.1,22.9,6.4,0.2,1
Green Hills,24/08/2021,11.6,19.6,8.2,16.8,1
Green Hills,25/08/2021,8.9,19.7,12.1,0,1
Green Hills,26/08/2021,2.9,21.1,13.6,0.2,1
Green Hills,27/08/2021,5.5,21.1,7.8,0.8,1
Green Hills,28/08/2021,0.9,22.7,15.2,0.2,1
Green Hills,29/08/2021,1.7,23.2,5.2,2.2,1
Green Hills,30/08/2021,3.6,22.8,14.2,5,1
Green Hills,31/08/2021,5.7,25.2,14.7,1.6,1
Green Hills,1/09/2021,5.7,26.7,17,0,1
Green Hills,2/09/2021,12.1,23.8,17.2,0,1
Green Hills,3/09/2021,8.4,23.8,13.5,0,1
Green Hills,4/09/2021,6.4,25.2,3,32.2,1
Green Hills,5/09/2021,13,20.6,9.4,30.8,1
Green Hills,6/09/2021,2.3,22,17.7,1.4,1
Green Hills,7/09/2021,6.6,24.6,16,0.4,1
Green Hills,8/09/2021,,22.5,18.1,0,1
Green Hills,9/09/2021,5.5,26.6,17.7,0,1
Green Hills,10/09/2021,5.3,28.8,14.2,0,1
Green Hills,11/09/2021,4.7,28.4,18.7,0,1
Green Hills,12/09/2021,5,31.9,7.4,0,1
Green Hills,13/09/2021,10.4,24.1,9.9,5,1
Green Hills,14/09/2021,,18,19.3,5,1
Green Hills,15/09/2021,10.4,19,16.7,0,1
Green Hills,16/09/2021,6.7,19.8,17.3,0,1
Green Hills,17/09/2021,5.2,22.5,17.1,0,1
Green Hills,18/09/2021,7.4,27.7,11.8,13.8,1
Green Hills,19/09/2021,9.4,23.5,16.9,0,1
Green Hills,20/09/2021,3.1,29.2,4.3,0,1
Green Hills,21/09/2021,10,20.3,16.2,7.2,1
Green Hills,22/09/2021,,21.8,20.2,0,1
Green Hills,23/09/2021,3.4,26.4,18.7,0,1
Green Hills,24/09/2021,4.8,28.4,18.9,0,1
Green Hills,25/09/2021,6.3,29.4,20.2,0,1
Green Hills,26/09/2021,12.1,19.7,21.5,0,1
Green Hills,27/09/2021,11.8,20.8,19.2,0,1
Green Hills,28/09/2021,8.8,23.2,13.8,0,1
Green Hills,29/09/2021,6.9,24.1,9.9,18.6,1
Green Hills,30/09/2021,12.2,26.5,9.9,18.2,1
Green Hills,1/10/2021,13.5,25.8,15.7,11.6,1
Green Hills,2/10/2021,9.5,25.2,13,14.8,1
Green Hills,3/10/2021,7.7,27.7,15,4.8,1
Green Hills,4/10/2021,9.7,33.7,14.8,0.4,1
Green Hills,5/10/2021,6.1,28.1,13.6,10.8,1
Green Hills,6/10/2021,3.3,25.6,22.8,1.2,1
Green Hills,7/10/2021,4.9,28.7,22.7,0.2,1
Green Hills,8/10/2021,13.1,24.9,23.6,0,1
Green Hills,9/10/2021,10.8,28.8,23.8,0,1
Green Hills,10/10/2021,11,33.9,8,0,1
Green Hills,11/10/2021,17.5,19.2,10.8,1.8,1
Green Hills,12/10/2021,13.4,16.7,18.5,0,1
Green Hills,13/10/2021,14.2,19.4,15.8,0.2,1
Green Hills,14/10/2021,15.3,23.4,9.3,13.2,1
Green Hills,15/10/2021,12.8,27.7,11.8,7.8,1
Green Hills,16/10/2021,8.5,25.3,11.9,13.6,1
Green Hills,17/10/2021,5.8,24.8,25.4,1.4,1
Green Hills,18/10/2021,10,27.9,23.2,0.2,1
Green Hills,19/10/2021,8.3,27.3,25.2,0.8,1
Green Hills,20/10/2021,12.8,22.7,25.3,0,1
Green Hills,21/10/2021,11.2,24.7,17.9,0,1
Green Hills,22/10/2021,11.6,26.9,26.1,0,1
Green Hills,23/10/2021,13.2,30.4,11.7,0.8,1
Green Hills,24/10/2021,15.7,29.6,25.1,0.6,1
Green Hills,25/10/2021,12.2,26.8,24.2,0.4,1
Green Hills,26/10/2021,13.9,25.1,26.9,0,1
Green Hills,27/10/2021,13,27.7,27,0,1
Green Hills,28/10/2021,18.8,30.8,18.5,0,1
Green Hills,29/10/2021,16.9,30.6,17.8,0,1
Green Hills,30/10/2021,17.2,26,27.4,0,1
Green Hills,31/10/2021,12.9,22.5,27.7,0,1
Green Hills,1/11/2021,13.6,23.8,26.7,0,1
Green Hills,2/11/2021,10.1,24,25.9,0,1
Green Hills,3/11/2021,9.7,24.4,17.3,0,1
Green Hills,4/11/2021,13.8,26.8,4.9,22.6,1
Green Hills,5/11/2021,16.8,23.8,11.9,22.4,1
Green Hills,6/11/2021,12.5,25.8,13.6,0.4,1
Green Hills,7/11/2021,12,29.7,28,16.2,1
Green Hills,8/11/2021,18,26.6,24.8,2.6,1
Green Hills,9/11/2021,14.9,27,28.9,0,1
Green Hills,10/11/2021,14.3,28.6,13.4,0.2,1
Green Hills,11/11/2021,19.9,29.2,24.1,10.6,1
Green Hills,12/11/2021,19.5,33.1,7.3,14.8,1
Green Hills,13/11/2021,16.3,24.6,8.6,22.4,1
Green Hills,14/11/2021,8.2,26.3,14.4,10.6,1
Green Hills,15/11/2021,5.9,28.5,14.9,3.6,1
Green Hills,16/11/2021,7.8,24.8,29.5,2.4,1
Green Hills,17/11/2021,13.8,23.6,29.9,0.2,1
Green Hills,18/11/2021,15.2,26,25.8,0,1
Green Hills,19/11/2021,11.8,29.3,5.1,0,1
Green Hills,20/11/2021,18.3,29.3,7.2,9,1
Green Hills,21/11/2021,18.3,22,15.6,2.6,1
Green Hills,22/11/2021,18,20.2,29.8,0,1
Green Hills,23/11/2021,17.3,25.7,24.5,0,1
Green Hills,24/11/2021,18.8,25,5.7,2,1
Green Hills,25/11/2021,20.3,28,2,58.4,1
Green Hills,26/11/2021,19.4,25.2,3.3,41,1
Green Hills,27/11/2021,18.3,24.1,16.5,14,1
Green Hills,28/11/2021,17.1,22.4,25.4,0,1
Green Hills,29/11/2021,15.2,24.9,30.1,0,1
Green Hills,30/11/2021,18.5,22.8,29.3,0.2,1
Green Hills,1/12/2021,18.2,23.7,23,0,1
Green Hills,2/12/2021,17.7,27,31.4,20.4,1
Green Hills,3/12/2021,16.5,29.1,31.2,2.2,1
Green Hills,4/12/2021,16.6,28.5,30.8,0,1
