Asset,Date,Count visitation
Riverton,15/04/2022,3
Riverton,16/04/2022,10472
Riverton,17/04/2022,4380
Riverton,18/04/2022,5830
Riverton,19/04/2022,9039
Riverton,20/04/2022,8309
Riverton,21/04/2022,8908
Riverton,22/04/2022,9000
Riverton,23/04/2022,8456
Riverton,24/04/2022,5283
Riverton,25/04/2022,30
Riverton,26/04/2022,9916
Riverton,27/04/2022,8685
Riverton,28/04/2022,9352
Riverton,29/04/2022,9178
Riverton,30/04/2022,9197
Riverton,1/05/2022,6074
Riverton,2/05/2022,8486
Riverton,3/05/2022,8018
Riverton,4/05/2022,8307
Riverton,5/05/2022,9082
Riverton,6/05/2022,9007
Riverton,7/05/2022,10285
Riverton,8/05/2022,5499
Riverton,9/05/2022,8148
Riverton,10/05/2022,7787
Riverton,11/05/2022,7719
Riverton,12/05/2022,8512
Riverton,13/05/2022,8758
Riverton,14/05/2022,9370
Riverton,15/05/2022,5577
Riverton,16/05/2022,8280
Riverton,17/05/2022,7783
Riverton,18/05/2022,7774
Riverton,19/05/2022,8800
Riverton,20/05/2022,8371
Riverton,21/05/2022,8449
Riverton,22/05/2022,5477
Riverton,23/05/2022,7441
Riverton,24/05/2022,7659
Riverton,25/05/2022,7886
Riverton,26/05/2022,8706
Riverton,27/05/2022,8456
Riverton,28/05/2022,8560
Riverton,29/05/2022,5636
Riverton,30/05/2022,8037
Riverton,31/05/2022,40
Riverton,1/06/2022,7951
Riverton,2/06/2022,8741
Riverton,3/06/2022,9005
Riverton,4/06/2022,9056
Riverton,5/06/2022,5492
Riverton,6/06/2022,5905
Riverton,7/06/2022,8838
Riverton,8/06/2022,8155
Riverton,9/06/2022,8920
Riverton,10/06/2022,8750
Riverton,11/06/2022,9180
Riverton,12/06/2022,5640
Riverton,13/06/2022,8051
Riverton,14/06/2022,8096
Riverton,15/06/2022,7988
Riverton,16/06/2022,9459
Riverton,17/06/2022,8653
Riverton,18/06/2022,9488
Riverton,19/06/2022,5941
Riverton,20/06/2022,8195
Riverton,21/06/2022,8024
Riverton,22/06/2022,8055
Riverton,23/06/2022,8796
Riverton,24/06/2022,8551
Riverton,25/06/2022,9013
Riverton,26/06/2022,5835
Riverton,27/06/2022,8024
Riverton,28/06/2022,7871
Riverton,29/06/2022,8295
Riverton,30/06/2022,9061
Rockhampton,1/01/2021,18415
Rockhampton,2/01/2021,13170
Rockhampton,3/01/2021,19233
Rockhampton,4/01/2021,18854
Rockhampton,5/01/2021,19932
Rockhampton,6/01/2021,22179
Rockhampton,7/01/2021,20350
Rockhampton,8/01/2021,18120
Rockhampton,9/01/2021,13547
Rockhampton,10/01/2021,17367
Rockhampton,11/01/2021,18717
Rockhampton,12/01/2021,19012
Rockhampton,13/01/2021,22933
Rockhampton,14/01/2021,21013
Rockhampton,15/01/2021,18807
Rockhampton,16/01/2021,13933
Rockhampton,17/01/2021,17433
Rockhampton,18/01/2021,17923
Rockhampton,19/01/2021,19102
Rockhampton,20/01/2021,23114
Rockhampton,21/01/2021,22239
Rockhampton,22/01/2021,19385
Rockhampton,23/01/2021,13872
Rockhampton,24/01/2021,21162
Rockhampton,25/01/2021,9873
Rockhampton,26/01/2021,18078
Rockhampton,27/01/2021,19987
Rockhampton,28/01/2021,18984
Rockhampton,29/01/2021,18893
Rockhampton,30/01/2021,13358
Rockhampton,31/01/2021,15268
Rockhampton,1/02/2021,15088
Rockhampton,2/02/2021,15982
Rockhampton,3/02/2021,19727
Rockhampton,4/02/2021,18738
Rockhampton,5/02/2021,19191
Rockhampton,6/02/2021,13619
Rockhampton,7/02/2021,14776
Rockhampton,8/02/2021,15068
Rockhampton,9/02/2021,16083
Rockhampton,10/02/2021,20895
Rockhampton,11/02/2021,19547
Rockhampton,12/02/2021,20770
Rockhampton,13/02/2021,14212
Rockhampton,14/02/2021,14806
Rockhampton,15/02/2021,14791
Rockhampton,16/02/2021,16185
Rockhampton,17/02/2021,20168
Rockhampton,18/02/2021,18892
Rockhampton,19/02/2021,19691
Rockhampton,20/02/2021,13227
Rockhampton,21/02/2021,15694
Rockhampton,22/02/2021,15278
Rockhampton,23/02/2021,15685
Rockhampton,24/02/2021,19514
Rockhampton,25/02/2021,18952
Rockhampton,26/02/2021,20135
Rockhampton,27/02/2021,13353
Rockhampton,28/02/2021,14708
Rockhampton,1/03/2021,15066
Rockhampton,2/03/2021,16801
Rockhampton,3/03/2021,20557
Rockhampton,4/03/2021,19698
Rockhampton,5/03/2021,20479
Rockhampton,6/03/2021,13696
Rockhampton,7/03/2021,14723
Rockhampton,8/03/2021,15215
Rockhampton,9/03/2021,15974
Rockhampton,10/03/2021,19814
Rockhampton,11/03/2021,19558
Rockhampton,12/03/2021,19843
Rockhampton,13/03/2021,13626
Rockhampton,14/03/2021,15474
Rockhampton,15/03/2021,15680
Rockhampton,16/03/2021,17288
Rockhampton,17/03/2021,21495
Rockhampton,18/03/2021,19702
Rockhampton,19/03/2021,19907
Rockhampton,20/03/2021,14487
Rockhampton,21/03/2021,15275
Rockhampton,22/03/2021,14894
Rockhampton,23/03/2021,16639
Rockhampton,24/03/2021,21281
Rockhampton,25/03/2021,19626
Rockhampton,26/03/2021,20437
Rockhampton,27/03/2021,14611
Rockhampton,28/03/2021,17372
Rockhampton,29/03/2021,13828
Rockhampton,30/03/2021,17259
Rockhampton,31/03/2021,25350
Rockhampton,1/04/2021,177
Rockhampton,2/04/2021,21897
Rockhampton,3/04/2021,10788
Rockhampton,4/04/2021,13766
Rockhampton,5/04/2021,18668
Rockhampton,6/04/2021,18212
Rockhampton,7/04/2021,22359
Rockhampton,8/04/2021,19915
Rockhampton,9/04/2021,16978
Rockhampton,10/04/2021,11898
Rockhampton,11/04/2021,16662
Rockhampton,12/04/2021,16823
Rockhampton,13/04/2021,18014
Rockhampton,14/04/2021,22739
Rockhampton,15/04/2021,20870
Rockhampton,16/04/2021,18049
Rockhampton,17/04/2021,13503
Rockhampton,18/04/2021,14755
Rockhampton,19/04/2021,15018
Rockhampton,20/04/2021,16040
Rockhampton,21/04/2021,20318
Rockhampton,22/04/2021,18985
Rockhampton,23/04/2021,19677
Rockhampton,24/04/2021,127
Rockhampton,25/04/2021,15077
Rockhampton,26/04/2021,16059
Rockhampton,27/04/2021,16583
Rockhampton,28/04/2021,20842
Rockhampton,29/04/2021,19574
Rockhampton,30/04/2021,19747
Rockhampton,1/05/2021,15117
Rockhampton,2/05/2021,275
Rockhampton,3/05/2021,17826
Rockhampton,4/05/2021,17066
Rockhampton,5/05/2021,21570
Rockhampton,6/05/2021,19980
Rockhampton,7/05/2021,24011
Rockhampton,8/05/2021,13481
Rockhampton,9/05/2021,14998
Rockhampton,10/05/2021,15448
Rockhampton,11/05/2021,16973
Rockhampton,12/05/2021,21164
Rockhampton,13/05/2021,19746
Rockhampton,14/05/2021,19350
Rockhampton,15/05/2021,13340
Rockhampton,16/05/2021,15059
Rockhampton,17/05/2021,15278
Rockhampton,18/05/2021,16726
Rockhampton,19/05/2021,21200
Rockhampton,20/05/2021,19358
Rockhampton,21/05/2021,20377
Rockhampton,22/05/2021,13829
Rockhampton,23/05/2021,14942
Rockhampton,24/05/2021,14471
Rockhampton,25/05/2021,16097
Rockhampton,26/05/2021,20261
Rockhampton,27/05/2021,18305
Rockhampton,28/05/2021,18515
Rockhampton,29/05/2021,13294
Rockhampton,30/05/2021,15279
Rockhampton,31/05/2021,15
Rockhampton,1/06/2021,16421
Rockhampton,2/06/2021,20401
Rockhampton,3/06/2021,18999
Rockhampton,4/06/2021,19175
Rockhampton,5/06/2021,13633
Rockhampton,6/06/2021,15921
Rockhampton,7/06/2021,16163
Rockhampton,8/06/2021,17032
Rockhampton,9/06/2021,12902
Rockhampton,10/06/2021,21210
Rockhampton,11/06/2021,19002
Rockhampton,12/06/2021,13060
Rockhampton,13/06/2021,15242
Rockhampton,14/06/2021,16025
Rockhampton,15/06/2021,16818
Rockhampton,16/06/2021,21260
Rockhampton,17/06/2021,19217
Rockhampton,18/06/2021,19580
Rockhampton,19/06/2021,13701
Rockhampton,20/06/2021,14790
Rockhampton,21/06/2021,15721
Rockhampton,22/06/2021,17110
Rockhampton,23/06/2021,22045
Rockhampton,24/06/2021,19835
Rockhampton,25/06/2021,21228
Rockhampton,26/06/2021,14924
Rockhampton,27/06/2021,17739
Rockhampton,28/06/2021,18060
Rockhampton,29/06/2021,18872
Rockhampton,30/06/2021,61
Rockhampton,1/07/2021,
Rockhampton,2/07/2021,21361
Rockhampton,3/07/2021,20903
Rockhampton,4/07/2021,13409
Rockhampton,5/07/2021,17767
Rockhampton,6/07/2021,18117
Rockhampton,7/07/2021,20082
Rockhampton,8/07/2021,24301
Rockhampton,9/07/2021,22284
Rockhampton,10/07/2021,19076
Rockhampton,11/07/2021,14790
Rockhampton,12/07/2021,16262
Rockhampton,13/07/2021,16216
Rockhampton,14/07/2021,18308
Rockhampton,15/07/2021,21393
Rockhampton,16/07/2021,20944
Rockhampton,17/07/2021,20517
Rockhampton,18/07/2021,14297
Rockhampton,19/07/2021,15446
Rockhampton,20/07/2021,16184
Rockhampton,21/07/2021,16627
Rockhampton,22/07/2021,21003
Rockhampton,23/07/2021,19703
Rockhampton,24/07/2021,20248
Rockhampton,25/07/2021,13445
Rockhampton,26/07/2021,15296
Rockhampton,27/07/2021,15413
Rockhampton,28/07/2021,16163
Rockhampton,29/07/2021,21217
Rockhampton,30/07/2021,19493
Rockhampton,31/07/2021,20170
Rockhampton,1/08/2021,13702
Rockhampton,2/08/2021,14628
Rockhampton,3/08/2021,14488
Rockhampton,4/08/2021,14999
Rockhampton,5/08/2021,19617
Rockhampton,6/08/2021,18930
Rockhampton,7/08/2021,18588
Rockhampton,8/08/2021,12965
Rockhampton,9/08/2021,15352
Rockhampton,10/08/2021,15708
Rockhampton,11/08/2021,16419
Rockhampton,12/08/2021,20439
Rockhampton,13/08/2021,19131
Rockhampton,14/08/2021,17812
Rockhampton,15/08/2021,12108
Rockhampton,16/08/2021,13996
Rockhampton,17/08/2021,15536
Rockhampton,18/08/2021,16341
Rockhampton,19/08/2021,21072
Rockhampton,20/08/2021,19666
Rockhampton,21/08/2021,20560
Rockhampton,22/08/2021,13967
Rockhampton,23/08/2021,15270
Rockhampton,24/08/2021,16123
Rockhampton,25/08/2021,16539
Rockhampton,26/08/2021,21079
Rockhampton,27/08/2021,18479
Rockhampton,28/08/2021,19290
Rockhampton,29/08/2021,13824
Rockhampton,30/08/2021,14987
Rockhampton,31/08/2021,16042
Rockhampton,1/09/2021,16684
Rockhampton,2/09/2021,21572
Rockhampton,3/09/2021,23065
Rockhampton,4/09/2021,20835
Rockhampton,5/09/2021,13118
Rockhampton,6/09/2021,14868
Rockhampton,7/09/2021,15157
Rockhampton,8/09/2021,16334
Rockhampton,9/09/2021,20525
Rockhampton,10/09/2021,19333
Rockhampton,11/09/2021,20654
Rockhampton,12/09/2021,15279
Rockhampton,13/09/2021,16679
Rockhampton,14/09/2021,15845
Rockhampton,15/09/2021,17137
Rockhampton,16/09/2021,23100
Rockhampton,17/09/2021,20674
Rockhampton,18/09/2021,20444
Rockhampton,19/09/2021,15359
Rockhampton,20/09/2021,18825
Rockhampton,21/09/2021,18604
Rockhampton,22/09/2021,19050
Rockhampton,23/09/2021,23683
Rockhampton,24/09/2021,22444
Rockhampton,25/09/2021,19262
Rockhampton,26/09/2021,14845
Rockhampton,27/09/2021,18778
Rockhampton,28/09/2021,19108
Rockhampton,29/09/2021,20107
Rockhampton,30/09/2021,24525
Rockhampton,1/10/2021,23048
Rockhampton,2/10/2021,20729
Rockhampton,3/10/2021,14977
Rockhampton,4/10/2021,13282
Rockhampton,5/10/2021,18237
Rockhampton,6/10/2021,17353
Rockhampton,7/10/2021,21542
Rockhampton,8/10/2021,19952
Rockhampton,9/10/2021,20128
Rockhampton,10/10/2021,14464
Rockhampton,11/10/2021,16079
Rockhampton,12/10/2021,15988
Rockhampton,13/10/2021,17487
Rockhampton,14/10/2021,21748
Rockhampton,15/10/2021,21441
Rockhampton,16/10/2021,21482
Rockhampton,17/10/2021,15079
Rockhampton,18/10/2021,16017
Rockhampton,19/10/2021,16670
Rockhampton,20/10/2021,17505
Rockhampton,21/10/2021,22496
Rockhampton,22/10/2021,19958
Rockhampton,23/10/2021,20863
Rockhampton,24/10/2021,14762
Rockhampton,25/10/2021,15894
Rockhampton,26/10/2021,16951
Rockhampton,27/10/2021,17696
Rockhampton,28/10/2021,23482
Rockhampton,29/10/2021,21721
Rockhampton,30/10/2021,21186
Rockhampton,31/10/2021,14860
Rockhampton,1/11/2021,15361
Rockhampton,2/11/2021,15127
Rockhampton,3/11/2021,16417
Rockhampton,4/11/2021,21543
Rockhampton,5/11/2021,20480
Rockhampton,6/11/2021,21213
Rockhampton,7/11/2021,14754
Rockhampton,8/11/2021,16229
Rockhampton,9/11/2021,16731
Rockhampton,10/11/2021,18210
Rockhampton,11/11/2021,22437
Rockhampton,12/11/2021,20420
Rockhampton,13/11/2021,22468
Rockhampton,14/11/2021,15621
Rockhampton,15/11/2021,17162
Rockhampton,16/11/2021,17539
Rockhampton,17/11/2021,18121
Rockhampton,18/11/2021,23581
Rockhampton,19/11/2021,21804
Rockhampton,20/11/2021,22744
Rockhampton,21/11/2021,15612
Rockhampton,22/11/2021,17405
Rockhampton,23/11/2021,17883
Rockhampton,24/11/2021,19427
Rockhampton,25/11/2021,25752
Rockhampton,26/11/2021,25286
Rockhampton,27/11/2021,24346
Rockhampton,28/11/2021,17713
Rockhampton,29/11/2021,18914
Rockhampton,30/11/2021,18933
Rockhampton,1/12/2021,21329
Rockhampton,2/12/2021,26417
Rockhampton,3/12/2021,23421
Rockhampton,4/12/2021,22304
Rockhampton,5/12/2021,17002
Rockhampton,6/12/2021,20292
Rockhampton,7/12/2021,20532
Rockhampton,8/12/2021,21730
Rockhampton,9/12/2021,27229
Rockhampton,10/12/2021,23863
Rockhampton,11/12/2021,22921
Rockhampton,12/12/2021,17296
Rockhampton,13/12/2021,21224
Rockhampton,14/12/2021,21978
Rockhampton,15/12/2021,23599
Rockhampton,16/12/2021,31201
Rockhampton,17/12/2021,26609
Rockhampton,18/12/2021,23460
Rockhampton,19/12/2021,17336
Rockhampton,20/12/2021,24493
Rockhampton,21/12/2021,25813
Rockhampton,22/12/2021,28835
Rockhampton,23/12/2021,34778
Rockhampton,24/12/2021,26100
Rockhampton,25/12/2021,67
Rockhampton,26/12/2021,22267
Rockhampton,27/12/2021,18529
Rockhampton,28/12/2021,16736
Rockhampton,29/12/2021,20250
Rockhampton,30/12/2021,22928
Rockhampton,31/12/2021,19004
Rockhampton,1/01/2022,9205
Rockhampton,2/01/2022,12444
Rockhampton,3/01/2022,12624
Rockhampton,4/01/2022,17298
Rockhampton,5/01/2022,18325
Rockhampton,6/01/2022,20613
Rockhampton,7/01/2022,18766
Rockhampton,8/01/2022,14686
Rockhampton,9/01/2022,11371
Rockhampton,10/01/2022,15183
Rockhampton,11/01/2022,15154
Rockhampton,12/01/2022,15918
Rockhampton,13/01/2022,19220
Rockhampton,14/01/2022,17183
Rockhampton,15/01/2022,14919
Rockhampton,16/01/2022,11783
Rockhampton,17/01/2022,14663
Rockhampton,18/01/2022,15120
Rockhampton,19/01/2022,16054
Rockhampton,20/01/2022,19176
Rockhampton,21/01/2022,17777
Rockhampton,22/01/2022,15787
Rockhampton,23/01/2022,11919
Rockhampton,24/01/2022,15220
Rockhampton,25/01/2022,16374
Rockhampton,26/01/2022,9167
Rockhampton,27/01/2022,18911
Rockhampton,28/01/2022,18543
Rockhampton,29/01/2022,16984
Rockhampton,30/01/2022,12318
Rockhampton,31/01/2022,14958
Rockhampton,1/02/2022,15013
Rockhampton,2/02/2022,16309
Rockhampton,3/02/2022,20299
Rockhampton,4/02/2022,19111
Rockhampton,5/02/2022,18799
Rockhampton,6/02/2022,14448
Rockhampton,7/02/2022,14728
Rockhampton,8/02/2022,14178
Rockhampton,9/02/2022,14766
Rockhampton,10/02/2022,18675
Rockhampton,11/02/2022,17132
Rockhampton,12/02/2022,17679
Rockhampton,13/02/2022,13717
Rockhampton,14/02/2022,15311
Rockhampton,15/02/2022,13887
Rockhampton,16/02/2022,14791
Rockhampton,17/02/2022,18217
Rockhampton,18/02/2022,17039
Rockhampton,19/02/2022,17462
Rockhampton,20/02/2022,10927
Rockhampton,21/02/2022,14197
Rockhampton,22/02/2022,13833
Rockhampton,23/02/2022,14176
Rockhampton,24/02/2022,18047
Rockhampton,25/02/2022,17012
Rockhampton,26/02/2022,17534
Rockhampton,27/02/2022,12971
Rockhampton,28/02/2022,14223
Rockhampton,1/03/2022,14162
Rockhampton,2/03/2022,15172
Rockhampton,3/03/2022,18725
Rockhampton,4/03/2022,17485
Rockhampton,5/03/2022,18703
Rockhampton,6/03/2022,13044
Rockhampton,7/03/2022,14198
Rockhampton,8/03/2022,14427
Rockhampton,9/03/2022,14722
Rockhampton,10/03/2022,19479
Rockhampton,11/03/2022,18213
Rockhampton,12/03/2022,18613
Rockhampton,13/03/2022,13400
Rockhampton,14/03/2022,13990
Rockhampton,15/03/2022,14115
Rockhampton,16/03/2022,15362
Rockhampton,17/03/2022,19163
Rockhampton,18/03/2022,17629
Rockhampton,19/03/2022,18163
Rockhampton,20/03/2022,12925
Rockhampton,21/03/2022,14449
Rockhampton,22/03/2022,14341
Rockhampton,23/03/2022,15435
Rockhampton,24/03/2022,18932
Rockhampton,25/03/2022,17873
Rockhampton,26/03/2022,17668
Rockhampton,27/03/2022,13297
Rockhampton,28/03/2022,14262
Rockhampton,29/03/2022,14561
Rockhampton,30/03/2022,15651
Rockhampton,31/03/2022,19903
Rockhampton,1/04/2022,17903
Rockhampton,2/04/2022,17084
Rockhampton,3/04/2022,12304
Rockhampton,4/04/2022,15693
Rockhampton,5/04/2022,15948
Rockhampton,6/04/2022,16613
Rockhampton,7/04/2022,19781
Rockhampton,8/04/2022,18186
Rockhampton,9/04/2022,17819
Rockhampton,10/04/2022,12711
Rockhampton,11/04/2022,16310
Rockhampton,12/04/2022,17329
Rockhampton,13/04/2022,19402
Rockhampton,14/04/2022,26061
Rockhampton,15/04/2022,633
Rockhampton,16/04/2022,20382
Rockhampton,17/04/2022,8873
Rockhampton,18/04/2022,12553
Rockhampton,19/04/2022,15962
Rockhampton,20/04/2022,15290
Rockhampton,21/04/2022,19222
Rockhampton,22/04/2022,18843
Rockhampton,23/04/2022,19062
Rockhampton,24/04/2022,16086
Rockhampton,25/04/2022,1357
Rockhampton,26/04/2022,17371
Rockhampton,27/04/2022,16828
Rockhampton,28/04/2022,20897
Rockhampton,29/04/2022,18599
Rockhampton,30/04/2022,19463
Rockhampton,1/05/2022,14856
Rockhampton,2/05/2022,1913
Rockhampton,3/05/2022,17209
Rockhampton,4/05/2022,15960
Rockhampton,5/05/2022,20558
Rockhampton,6/05/2022,19187
Rockhampton,7/05/2022,22283
Rockhampton,8/05/2022,14037
Rockhampton,9/05/2022,14766
Rockhampton,10/05/2022,14409
Rockhampton,11/05/2022,15625
Rockhampton,12/05/2022,19474
Rockhampton,13/05/2022,18788
Rockhampton,14/05/2022,20727
Rockhampton,15/05/2022,13504
Rockhampton,16/05/2022,14626
Rockhampton,17/05/2022,15100
Rockhampton,18/05/2022,15550
Rockhampton,19/05/2022,20188
Rockhampton,20/05/2022,19292
Rockhampton,21/05/2022,21526
Rockhampton,22/05/2022,14574
Rockhampton,23/05/2022,14546
Rockhampton,24/05/2022,15070
Rockhampton,25/05/2022,16052
Rockhampton,26/05/2022,20119
Rockhampton,27/05/2022,18921
Rockhampton,28/05/2022,19047
Rockhampton,29/05/2022,14483
Rockhampton,30/05/2022,14999
Rockhampton,31/05/2022,1
Rockhampton,1/06/2022,15996
Rockhampton,2/06/2022,19985
Rockhampton,3/06/2022,19022
Rockhampton,4/06/2022,19608
Rockhampton,5/06/2022,14407
Rockhampton,6/06/2022,15322
Rockhampton,7/06/2022,15494
Rockhampton,8/06/2022,16589
Rockhampton,9/06/2022,14647
Rockhampton,10/06/2022,22767
Rockhampton,11/06/2022,20258
Rockhampton,12/06/2022,14509
Rockhampton,13/06/2022,15374
Rockhampton,14/06/2022,16151
Rockhampton,15/06/2022,16355
Rockhampton,16/06/2022,20564
Rockhampton,17/06/2022,18914
Rockhampton,18/06/2022,19475
Rockhampton,19/06/2022,14606
Rockhampton,20/06/2022,14715
Rockhampton,21/06/2022,15270
Rockhampton,22/06/2022,16704
Rockhampton,23/06/2022,21012
Rockhampton,24/06/2022,19368
Rockhampton,25/06/2022,18361
Rockhampton,26/06/2022,14200
Rockhampton,27/06/2022,16395
Rockhampton,28/06/2022,17064
Rockhampton,29/06/2022,18321
Rockhampton,30/06/2022,21534
Wendouree,1/01/2021,14164
Wendouree,2/01/2021,11129
Wendouree,3/01/2021,13507
Wendouree,4/01/2021,13134
Wendouree,5/01/2021,14037
Wendouree,6/01/2021,14480
Wendouree,7/01/2021,15156
Wendouree,8/01/2021,13484
Wendouree,9/01/2021,10735
Wendouree,10/01/2021,12278
Wendouree,11/01/2021,13250
Wendouree,12/01/2021,13409
Wendouree,13/01/2021,14000
Wendouree,14/01/2021,14157
Wendouree,15/01/2021,13192
Wendouree,16/01/2021,11388
Wendouree,17/01/2021,12714
Wendouree,18/01/2021,13333
Wendouree,19/01/2021,13885
Wendouree,20/01/2021,14736
Wendouree,21/01/2021,15881
Wendouree,22/01/2021,14426
Wendouree,23/01/2021,10875
Wendouree,24/01/2021,13263
Wendouree,25/01/2021,10605
Wendouree,26/01/2021,14116
Wendouree,27/01/2021,14090
Wendouree,28/01/2021,13187
Wendouree,29/01/2021,15459
Wendouree,30/01/2021,13038
Wendouree,31/01/2021,11368
Wendouree,1/02/2021,11137
Wendouree,2/02/2021,12362
Wendouree,3/02/2021,12770
Wendouree,4/02/2021,13581
Wendouree,5/02/2021,15168
Wendouree,6/02/2021,11498
Wendouree,7/02/2021,10952
Wendouree,8/02/2021,11789
Wendouree,9/02/2021,12338
Wendouree,10/02/2021,13016
Wendouree,11/02/2021,15968
Wendouree,12/02/2021,5789
Wendouree,13/02/2021,4626
Wendouree,14/02/2021,4981
Wendouree,15/02/2021,5346
Wendouree,16/02/2021,6290
Wendouree,17/02/2021,16030
Wendouree,18/02/2021,15493
Wendouree,19/02/2021,15678
Wendouree,20/02/2021,12296
Wendouree,21/02/2021,10958
Wendouree,22/02/2021,11304
Wendouree,23/02/2021,12092
Wendouree,24/02/2021,12714
Wendouree,25/02/2021,14334
Wendouree,26/02/2021,15235
Wendouree,27/02/2021,11737
Wendouree,28/02/2021,10926
Wendouree,1/03/2021,11309
Wendouree,2/03/2021,11786
Wendouree,3/03/2021,12559
Wendouree,4/03/2021,14767
Wendouree,5/03/2021,14757
Wendouree,6/03/2021,10913
Wendouree,7/03/2021,11059
Wendouree,8/03/2021,12022
Wendouree,9/03/2021,12316
Wendouree,10/03/2021,12616
Wendouree,11/03/2021,14348
Wendouree,12/03/2021,14577
Wendouree,13/03/2021,12381
Wendouree,14/03/2021,11431
Wendouree,15/03/2021,11710
Wendouree,16/03/2021,12520
Wendouree,17/03/2021,13208
Wendouree,18/03/2021,14305
Wendouree,19/03/2021,15201
Wendouree,20/03/2021,11752
Wendouree,21/03/2021,11007
Wendouree,22/03/2021,11450
Wendouree,23/03/2021,12123
Wendouree,24/03/2021,13113
Wendouree,25/03/2021,14517
Wendouree,26/03/2021,15853
Wendouree,27/03/2021,12080
Wendouree,28/03/2021,12028
Wendouree,29/03/2021,12614
Wendouree,30/03/2021,14848
Wendouree,31/03/2021,17927
Wendouree,1/04/2021,9
Wendouree,2/04/2021,17822
Wendouree,3/04/2021,8482
Wendouree,4/04/2021,10667
Wendouree,5/04/2021,13367
Wendouree,6/04/2021,13349
Wendouree,7/04/2021,14476
Wendouree,8/04/2021,14924
Wendouree,9/04/2021,13849
Wendouree,10/04/2021,11421
Wendouree,11/04/2021,12469
Wendouree,12/04/2021,12767
Wendouree,13/04/2021,13841
Wendouree,14/04/2021,14514
Wendouree,15/04/2021,1956
Wendouree,16/04/2021,14258
Wendouree,17/04/2021,11144
Wendouree,18/04/2021,11105
Wendouree,19/04/2021,11228
Wendouree,20/04/2021,12389
Wendouree,21/04/2021,13442
Wendouree,22/04/2021,14215
Wendouree,23/04/2021,15313
Wendouree,24/04/2021,8104
Wendouree,25/04/2021,11731
Wendouree,26/04/2021,11400
Wendouree,27/04/2021,12445
Wendouree,28/04/2021,13772
Wendouree,29/04/2021,14692
Wendouree,30/04/2021,14813
Wendouree,1/05/2021,11955
Wendouree,2/05/2021,10918
Wendouree,3/05/2021,10431
Wendouree,4/05/2021,13138
Wendouree,5/05/2021,14183
Wendouree,6/05/2021,16645
Wendouree,7/05/2021,18719
Wendouree,8/05/2021,12134
Wendouree,9/05/2021,11239
Wendouree,10/05/2021,11276
Wendouree,11/05/2021,12408
Wendouree,12/05/2021,12737
Wendouree,13/05/2021,14197
Wendouree,14/05/2021,15089
Wendouree,15/05/2021,11640
Wendouree,16/05/2021,11462
Wendouree,17/05/2021,11239
Wendouree,18/05/2021,12299
Wendouree,19/05/2021,12772
Wendouree,20/05/2021,14097
Wendouree,21/05/2021,14395
Wendouree,22/05/2021,11339
Wendouree,23/05/2021,10585
Wendouree,24/05/2021,10156
Wendouree,25/05/2021,11835
Wendouree,26/05/2021,14546
Wendouree,27/05/2021,5607
Wendouree,28/05/2021,5472
Wendouree,29/05/2021,4649
Wendouree,30/05/2021,5364
Wendouree,31/05/2021,5538
Wendouree,1/06/2021,6141
Wendouree,2/06/2021,6568
Wendouree,3/06/2021,15209
Wendouree,4/06/2021,16395
Wendouree,5/06/2021,13390
Wendouree,6/06/2021,11549
Wendouree,7/06/2021,11160
Wendouree,8/06/2021,11651
Wendouree,9/06/2021,11054
Wendouree,10/06/2021,14948
Wendouree,11/06/2021,15106
Wendouree,12/06/2021,11352
Wendouree,13/06/2021,10986
Wendouree,14/06/2021,11594
Wendouree,15/06/2021,12110
Wendouree,16/06/2021,12929
Wendouree,17/06/2021,14181
Wendouree,18/06/2021,32406
Wendouree,19/06/2021,24198
Wendouree,20/06/2021,22938
Wendouree,21/06/2021,15392
Wendouree,22/06/2021,11491
Wendouree,23/06/2021,13248
Wendouree,24/06/2021,14813
Wendouree,25/06/2021,14762
Wendouree,26/06/2021,11623
Wendouree,27/06/2021,13201
Wendouree,28/06/2021,13211
Wendouree,29/06/2021,13636
Wendouree,30/06/2021,15055
Wendouree,1/07/2021,
Wendouree,2/07/2021,
Wendouree,3/07/2021,
Wendouree,4/07/2021,
Wendouree,5/07/2021,
Wendouree,6/07/2021,
Wendouree,7/07/2021,
Wendouree,8/07/2021,
Wendouree,9/07/2021,
Wendouree,10/07/2021,
Wendouree,11/07/2021,
Wendouree,12/07/2021,
Wendouree,13/07/2021,
Wendouree,14/07/2021,
Wendouree,15/07/2021,
Wendouree,16/07/2021,
Wendouree,17/07/2021,
Wendouree,18/07/2021,
Wendouree,19/07/2021,
Wendouree,20/07/2021,
Wendouree,21/07/2021,
Wendouree,22/07/2021,
Wendouree,23/07/2021,
Wendouree,24/07/2021,
Wendouree,25/07/2021,
Wendouree,26/07/2021,
Wendouree,27/07/2021,
Wendouree,28/07/2021,
Wendouree,29/07/2021,
Wendouree,30/07/2021,
Wendouree,31/07/2021,
Wendouree,1/08/2021,
Wendouree,2/08/2021,
Wendouree,3/08/2021,
Wendouree,4/08/2021,
Wendouree,5/08/2021,
Wendouree,6/08/2021,
Wendouree,7/08/2021,
Wendouree,8/08/2021,
Wendouree,9/08/2021,
Wendouree,10/08/2021,
Wendouree,11/08/2021,
Wendouree,12/08/2021,
Wendouree,13/08/2021,
Wendouree,14/08/2021,
Wendouree,15/08/2021,
Wendouree,16/08/2021,
